,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-1.1228568801626815,-0.4732716550740942,-0.5170427198937799,0.7313661405492795,-1.0745780447553759,-0.6018709522976644,0.13432750928290546,-0.8406110599168273,0.7146067095311165,-0.08113599993077948,-0.02772910662820598,0.0930366792939709,0.716941241986168,-0.33101370983532263,-1.0983460156106266,0.9672255721308768,1.0316720393850278,1.0319997908588077,0.9052194139328009,-0.20185783258424744,-0.09011132431794804,-0.120776132879659,-0.7551389544884773,-0.2118534376430391,-1.598949428129363,-0.7692301293461579,-0.20700766064692755,-0.08187482508520186,0.14742306307985129,0.04250380116427415,-1.0265113773298018,0.5306595520306928,-0.1209336418095873,-0.06653009410244323,1.256116152074221,1.322177475080194,0.07920991366181854,-0.5554615508301679,-0.6490191041293253,-0.2978437659077287,0.649474550042444,-0.7224888037151405,-0.05130650493920654,-0.3253053687986255,-0.7429063015162739,1.1707767324093543,-0.03371778653426031,-0.09706483252403407,0.2670985818704695,0.43123199260903267
1,-0.07658156021814921,0.1632760196450319,-0.32260188166385767,0.7765053496430951,-0.22393123608640064,-0.6158895957035687,0.22905754820325552,0.08519432035867786,0.5715710268180936,0.4825711614926195,0.5713521606248309,-0.6623813600101297,-0.00651469978047661,0.027093437999798343,-0.15452364366581556,0.8129036636722751,0.23931692802931276,0.02436306079077287,0.39777297634554176,0.0439373034559067,-0.22164966861375138,-0.19300597834482536,-0.42536017734805687,-0.056282345828522345,-0.8695840626059324,-0.25425191341434844,-0.08091029056251285,-0.36051981047163567,-0.15027298293114433,0.06639874168480965,-0.5377684598180839,0.0652442595633276,-0.012919824145220133,-0.341443174460879,1.3538367344763946,1.0146843577131905,-0.48051633252975945,-0.715105798220658,-0.2064556470175498,-0.15438946898940456,0.46914877948181727,-0.9285004291922383,0.11939946268647188,-0.4763865564058026,0.5259609228444105,-0.2402596330411837,0.11017299079744662,-0.6191684992086643,0.19947256568314645,0.3495573116178167
2,-0.20235554474951745,0.34104937924593315,-0.6120520397581164,0.16583087106202812,-0.5921020372891355,-0.3155830180697652,0.8826448441043067,0.6011339940316767,-0.1338463773369956,-0.11436231959330187,1.1715468658451378,0.45210199448176963,0.24611433800153373,0.5138844341044607,0.28253841462398493,-0.31652947289757366,-0.33335477753910936,-0.5917207026931596,-0.039855439595499316,0.16199834380363257,0.3529477152218633,0.4092326435880244,0.30598455058039103,0.3801495597748329,-0.36217901853655193,-0.4496156674706053,-0.44953914349950624,-0.3603631810259109,0.7881090577599505,-0.10819901741438757,-0.9468221758353782,-0.23321314507516053,-0.6045049019088953,-0.2058770719068375,0.5556345171829777,-0.087419370974713,-0.38328761029382286,-0.5670799268869954,-0.5836871237482053,0.13258453321932304,0.7793550056929545,-0.4660376443583852,-0.01723759082193322,0.4040013614697837,-1.3411236797990875,-0.8612470993662683,0.3026056429283445,-0.5509792316384718,0.7540332013709368,0.7677459039882398
3,-1.0597417042033568,0.5644190082683612,0.460817134656676,-0.06050621479236789,0.1729910526420008,-0.16909547505619807,-0.38672917945674884,-0.7876385884502725,0.6764376907398592,0.237169995026751,0.8971565424658136,0.6288102452203669,1.009382409402232,-1.6568875246878039,0.22667465269931272,0.6334905962513886,-0.4411736429053798,-0.08405932889026119,-0.01896355778315362,-0.13301711941238986,0.2124764603372171,-1.361150185186711,-0.5690886253518785,-1.0531602664645554,-0.32818636133929346,-0.10652894962040574,0.3940762217947857,0.25562810195356134,0.3672019315836334,-0.3026979395542481,-0.16526105490188595,-0.30735509245725484,-0.10700417323594506,-0.8785997345728456,1.8600845257693261,0.04563708160481415,-0.07299997200173776,-0.2176129835759886,-1.2932243978831806,-0.5399168688059883,0.3550090668172575,-1.541368786284683,0.3928576880299435,0.025796801429414765,0.5485562366034067,1.1831349863822607,0.048130306220359576,-0.5627605212913167,-0.07275877301452285,-0.024001719670632513
4,-0.30867536917036686,0.27724532880148883,0.06639410269591285,0.2641249327715245,-0.2053862490849906,-0.48168892395442814,0.01791717206600093,0.2700652448597761,0.6258247175363815,0.8065695294258839,0.3481847468267039,-0.1098253672782889,0.49701952235975955,0.3618781461339349,-0.38056512527193087,0.06999530205637669,-0.17449452276534183,0.3351218458947813,0.9940261301202555,-0.05895301504105727,-0.15929185315555186,-0.8010140445980284,-0.17272833474615695,0.549342752968691,-0.25380101791703835,0.257507252595037,0.20523132383989828,-0.5353349894686871,0.3808114271808556,0.1541730926442691,-0.9574394087088969,0.27637363472856363,-0.12326744387100466,-0.40926950565030884,1.0721444682319132,0.2629410045072433,-0.5477434826100923,0.2928922672240065,-0.1764353923707276,0.5257698411174432,-0.1340208985367573,-0.49170215416761887,-0.3806083774546542,-0.8231599684081261,0.26036657768103266,0.23984603585997077,-0.6721788392796882,0.12501772178681148,0.07128538430957496,0.005990317067674081
5,-0.43686521088138036,-0.32872588226187344,-0.3958459079516844,0.46718037148296565,0.13639102016325585,-0.1099274593155908,0.385284907033469,-0.10821012428322901,0.018513198021065918,0.2768096328456737,1.2549261579449258,-0.9369719391630608,0.9691948015776692,1.116106836964898,-0.738278339161177,0.11840072999652139,0.5968791410755631,0.06514667238305286,0.4886654714988857,-0.7672985311159769,0.8016486280178302,-0.6036478858293488,0.07344801402415424,-0.038580116172814455,-0.5523707508388082,-0.3302399306561622,-0.029709620790110705,0.6919244076424804,-0.00624923802409828,0.4289521430955681,-0.8717670330715811,0.08415291692269772,-0.01928346944871838,-1.6395013711248787,2.021249297938848,-0.30582523321213545,-0.40721531315428666,0.04486842387222465,-0.012919729994986723,-0.48818234001400307,-0.44138373342043513,-1.0407846239075826,-0.10622131610505975,-0.20450645221249275,-0.7520108428456315,0.44802630577266334,0.25464064822181753,-0.9988413159663221,-0.011885875002787248,-0.7813306978881541
6,-0.4942382416034464,0.4055967637326832,-0.6205331512304734,0.11379647415933886,-0.5430367293368336,-0.23533441821760942,0.6324518834329189,-0.5462964810538122,0.04975179850184913,0.3249485265618163,-0.15750482903660906,-0.11895292330184373,-0.3489117412981573,-0.09261956897882469,0.5190186785718254,-0.03347752556809284,0.32375416067587187,-0.3939203836011905,0.6635304913113887,-0.0371708040149535,0.4208890441084325,-0.5620771074613188,-0.5136851377306763,-0.39501077855846206,0.3714629800375556,0.43371705301043223,-0.12383557419226053,-0.3207231906500745,0.38006295208724256,0.9932005556298585,-1.5725317750140213,-0.5416472748425523,-0.7178594585749772,-0.4723881965258231,1.5496650046322344,1.2679363665180563,0.33277106573217646,-0.9128459567340987,0.4478284171215397,-0.35764856728620126,-0.07792449718379638,-0.8635616234669192,0.5482139482720471,-0.13990275878218286,0.1829559922246423,0.07133364198622998,-0.8738517676740661,-0.6240664033961287,-0.2592078407998431,-0.08171325518718253
7,-0.16401052758397466,0.6940553334462646,-0.21347472593306144,0.20386233177212165,0.15135917702405036,-0.5959051061998847,0.09885501454995593,-0.4427979734013971,0.43443255262711467,0.28033564207941186,-0.5384753928656004,-0.0750411359713122,0.4576963830361805,0.5924552089657732,-0.8236152275393773,-0.02773171253156248,0.024780349892520887,0.3283204094224776,0.337810969619395,-0.3100505721300083,0.20165450217089717,-0.2616640076917182,-0.20084814621961875,0.07220808202358969,-0.17931588026118936,-0.611872343400358,0.5864828558127385,-0.40610070226320544,0.6684147098044473,0.3841078137761568,-1.011353172397602,-0.0809118746964152,-0.31342481411312995,-0.06536544536650571,0.45031906012699385,0.08004733962680824,-0.8828925301911401,-0.3207307853551284,0.32664489847127764,-0.058548380374103884,0.05770622214733327,-0.6875444863931934,-0.17716195296583595,0.6388217510527259,0.18224416830013138,0.12416678881709697,-0.29450435924223795,-0.30894017794520556,0.132468239447617,0.31700012632639246
8,-1.154818820414971,0.5864486206232576,-0.16781696523458742,0.6061922492897693,-0.02852625195323716,-0.4580953104636726,0.1490893844400436,0.1789351088405096,0.815864642832993,0.19232929760256187,0.34849144483736055,0.3928998603344232,0.38926050757524494,-0.5845165752601329,-0.4875070933947257,0.17816230449131457,0.4697004241530951,0.3683546216164967,0.5319575836574703,0.05645994006953693,0.21912903218423668,-0.11131275278476421,0.08320612716403991,-0.2297567848514175,-0.7752662452909777,-0.4543698993271098,-0.398385725924313,-0.5293516463265698,0.0984068308600382,0.043915616409536104,-0.9975962196030251,0.12690740422484342,-0.7457098423720424,-0.3885532847248323,1.0663161285254668,1.178866238752617,-0.5365605926677904,0.017423416635708372,-0.3716387472813094,-0.17064039863789773,0.5214850414741504,-0.46764861736849284,-0.38368704006596505,-0.6840831639035407,-0.48596644158823854,0.4941489454084692,0.07858244030000457,-0.35066545485870043,-0.08136100036844511,0.16059151939387428
9,-1.1169005714458582,0.08830782555680924,-0.7177575113010359,0.38033696527226846,-0.8300779870860177,-0.942454654230168,0.87832296708025,0.32582483332246004,0.19692368498765858,-0.16137098443030387,0.818348958125508,0.8368678768539819,0.46657073766434315,0.242384398281717,-1.6253830070640274,0.29214948159551196,-0.3224194377803764,1.3005273493191307,-0.025553492970158045,-0.7996118766186053,0.46545653021785577,0.8251681013628857,0.4999916296017418,0.5947737210797203,-0.5441983015405137,-0.49101784945580296,0.11501752937646526,-0.538850968334042,0.2596253571850247,0.6787278015078326,-0.6642442183063142,-0.5169102884288322,-0.16192502963441285,0.06603022744176425,0.8893213108827915,0.3602717232633957,-0.6857940308573484,-0.3629368388946253,0.28801697585822594,-0.2321212932021572,0.22134374289486003,-0.33560513673654424,-0.2656638483992314,-1.6366237516163467,-0.025553201330033342,0.48843985774896315,-0.2179414302200946,-0.024609125958715918,-0.6910261846388849,-0.6814438807915769
